X,Y,id,obec,datum,komunikace,komunika_1,zavineni,ridic_kate,ridic_ovli,vinik_alko,ridic_stav,obeti_usmr,obeti_lehc,obeti_tezc,vozidel_ce,vinik_vozi,vinik_vo_1,skoda,unik_hmot,vinik_vo_2,vinik_vo_3,vinik_vo_4,vinik_skod,vyprosteni,nehoda_cha,srazka_voz,hlavni_pri,povrch_sta,meteo,rozhled,nehoda_pol,prednost_v,smerove_po,druh_krizu,smer_jizdy,nehoda_dru,pevna_prek,povrch_dru,komunika_2,viditelnos,komunika_3,rizeni_pro,objekty,misto_neho,smyk,neighbors_TargetID,neighbors_Distance,neighbors_prejezdy-dec_Název definičního úseku,neighbors_prejezdy-dec_Žkm přejezdu,neighbors_prejezdy-dec_Přejezd s trolejovým vedením,neighbors_prejezdy-dec_Třída pozemní komunikace,neighbors_prejezdy-dec_Číslo pozemní komunikace,neighbors_prejezdy-dec_Místní název přejezdu,neighbors_prejezdy-dec_Zeměpisná šířka,neighbors_prejezdy-dec_Zeměpisná délka,neighbors_prejezdy-dec_field_10,neighbors_prejezdy-dec_field_11
17.063138794330907,49.511510636148188,141206120203,Kostelec na Hané (Olomoucký kraj),2012-04-20 10:35:00,silnice 2.třídy,366,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,VOLKSWAGEN,nedošlo k požáru,520,žádné z uvedených,osobní automobil bez přívěsu,2007,"soukromá organizace (podnikatel, s.r.o.,",500,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",nezvládnutí řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,zatáčka,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,"odrazník, patník, sloupek, dopr.značky a",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd nezabezpečený,mimo křižovatku,ne,P6550,22.8993968976,Kostelec na Hané - Ptení,"6,99",Ne,II.,366,kousek od benziny,49° 30' 40.71603'' N,17° 03' 47.56514'' E,49.51131,17.06321
17.615019948591737,49.212754357383261,150506120210,Zlín (Zlínský kraj),2012-03-23 23:59:00,komunikace místní,0,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,100,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,žádná z uvedených,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P8232,6.24642022173,Zlín-Malenovice - Zlín střed,"6,557",Ne,C,,přejezd u obchodního centa OBI,49° 12' 46.09673'' N,17° 36' 53.88378'' E,49.2128,17.61497
17.992980079132256,49.073308026377852,150506120697,Štítná nad Vláří-Popov (Zlínský kraj),2012-09-09 22:00:00,silnice 2.třídy,495,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,170,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,žádná z uvedených,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P8013,31.4095864628,Bohuslavice nad Vláří - Bylnice,"156,117",Ne,II.,495,u čapího hnízda,49° 04' 23.93009'' N,17° 59' 36.28112'' E,49.07331,17.99341
17.668343397386415,49.393933504011599,150806110404,Bystřice pod Hostýnem (Zlínský kraj),2011-12-28 13:53:00,komunikace místní,0,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,1,2,ŠKODA,nedošlo k požáru,210,žádné z uvedených,"nákladní automobil (včetně multikáry, au",1998,"soukromé, nevyužívané k výdělečné činnos",150,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,z boku,jiné nedání přednosti,povrch mokrý,"na počátku deště, slabý déšť",dobré,mimo komunikaci,žádná místní úprava,křižovatka styková - tříramenná,místní komunikace,vozidlo jedoucí - na komunikaci bez stan,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, zhoršená viditelnost vlivem pově",žádná z uvedených,světelným signalizačním zařízením,železniční přejezd zabezpečený,"na křižovatce,jedná-li se o křížení siln",ne,P7272,2.07759875558,Bystřice p.Host. - Loukov,"35,293",Ne,C,,u stavědla č.1 (stanoviště I),49° 23' 38.21984'' N,17° 40' 05.97768'' E,49.39395,17.66833
17.588239188773549,49.32863963552856,150806120205,Holešov (Zlínský kraj),2012-06-06 23:59:00,silnice 3.třídy,49011,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,150,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",nesprávné otáčení nebo couvání,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost vyznačena přenosnými dopravními,přímý úsek,neurčeno,žádná z uvedených,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,mimo křižovatku,ne,P7261,22.4288711624,Holešov - Hlinsko p.Host.,"25,441",Ne,III.,49011,Přílepy,49° 19' 43.34447'' N,17° 35' 16.61606'' E,49.32871,17.58795
17.356446096423845,49.015202583197961,151106120461,Polešovice (Zlínský kraj),2012-08-30 12:46:00,komunikace účelová - ostatní (parkoviště apod.),0,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,300,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,žádná z uvedených,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd nezabezpečený,mimo křižovatku,ne,P8159,25.8951067708,Moravský Písek - Nedakonice-25kV,"129,656",Ano,O,,u hr.Salajka,49° 00' 55.53139'' N,17° 21' 22.93769'' E,49.01543,17.35637
17.990705453105058,49.496950928282317,151506120050,Krhová (Zlínský kraj),2012-01-26 21:47:00,silnice 1.třídy,57,technickou závadou vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,nezjišťováno,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,VOLVO,nedošlo k požáru,19050,"došlo k úniku pohonných hmot, oleje, chl",nákladní automobil s návěsem,2006,"soukromá organizace (podnikatel, s.r.o.,",9000,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,čelní,nepřipojená nebo poškozená spojovací hadice pro  brzdění přípojného vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek po projetí zatáčkou (do vzdál,neurčeno,jedoucí - proti směru staničení na komun,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","v noci - s veřejným osvětlením,viditelno",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P7333,25.7160781421,Valašské Meziříčí - Hostašovice,"65,88",Ne,I.,,Krhová,49° 29' 49.49340'' N,17° 59' 27.58561'' E,49.49708,17.991
17.990690021179251,49.497084442586221,151506120062,Valašské Meziříčí (Zlínský kraj),2012-02-02 16:00:00,silnice 1.třídy,57,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,50,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,zatáčka,neurčeno,žádná z uvedených,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P7333,22.4592212127,Valašské Meziříčí - Hostašovice,"65,88",Ne,I.,,Krhová,49° 29' 49.49340'' N,17° 59' 27.58561'' E,49.49708,17.991
17.951952460678449,49.414408087296486,151506120099,Bystřička (Zlínský kraj),2012-02-27 15:35:00,silnice 1.třídy,57,řidičem motorového vozidla,s řidičským oprávněním skupiny d,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,DAF,nedošlo k požáru,100,žádné z uvedených,nákladní automobil s návěsem,2000,registrované mimo území ČR,0,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,zatáčka,neurčeno,jedoucí - proti směru staničení na komun,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P8055,13.9831345592,Bystřička - Jablůnka,"33,243",Ano,I.,,"Bystřička 2, hlavní cesta",49° 24' 51.56505'' N,17° 57' 07.51170'' E,49.41432,17.95209
17.822422679719011,49.442393009479972,151506120122,Loučka (Zlínský kraj),2012-03-12 14:45:00,silnice 2.třídy,150,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,MERCEDES,nedošlo k požáru,530,žádné z uvedených,"nákladní automobil (včetně multikáry, au",2005,"soukromá organizace (podnikatel, s.r.o.,",500,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou","nepř. rychlosti dopravně technickému stavu vozovky (zatáčka,klesání,stoupání,šířka apod.)",povrch mokrý,"na počátku deště, slabý déšť",dobré,na krajnici,žádná místní úprava,zatáčka,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,"odrazník, patník, sloupek, dopr.značky a",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P7290,4.55957708793,Kunovice-Loučka - Branky na M.,"49,051",Ne,II.,150,Kunovický u statku,49° 26' 32.50689'' N,17° 49' 20.86289'' E,49.44236,17.82246
17.822487706835162,49.442203640713402,151506120135,Loučka (Zlínský kraj),2012-03-20 23:59:00,komunikace místní,0,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,750,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,žádná z uvedených,havárie,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P7290,17.5058967449,Kunovice-Loučka - Branky na M.,"49,051",Ne,II.,150,Kunovický u statku,49° 26' 32.50689'' N,17° 49' 20.86289'' E,49.44236,17.82246
18.05586488468289,49.465926327189692,151506120160,Zašová (Zlínský kraj),2012-04-04 16:55:00,komunikace místní,0,řidičem motorového vozidla,s řidičským oprávněním skupiny d,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,IVECO,nedošlo k požáru,3000,žádné z uvedených,"nákladní automobil (včetně multikáry, au",2011,"soukromé, nevyužívané k výdělečné činnos",2000,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,čelní,proti příkazu dopravní značky STŮJ DEJ PŘEDNOST,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,přímý úsek,neurčeno,vozidlo jedoucí - na komunikaci bez stan,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd nezabezpečený,mimo křižovatku,ne,P7420,8.49515119164,Zašová - Střítež nad Bečvou,"7,234",Ne,C,,Střítežský,49° 27' 57.04285'' N,18° 03' 21.11801'' E,49.46585,18.05587
17.988474100266412,49.476938329287911,151506120348,Valašské Meziříčí (Zlínský kraj),2012-07-07 18:10:00,silnice 1.třídy,35,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,"unaven, usnul, náhlá fyzická indispozice",0,0,0,1,SUZUKI,nedošlo k požáru,620,žádné z uvedených,osobní automobil s přívěsem,2012,"soukromé, nevyužívané k výdělečné činnos",400,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,"sloup - telefonní, veř.osvětlení, el.ved",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P7412,147.606517404,SCHOTT CR - Hrachovec,"2,265",Ne,III.,5720,Krhová,49° 28' 37.11017'' N,17° 59' 25.82720'' E,49.47698,17.99051
15.485328784992822,49.332310657935174,160706120048,Třešť (Kraj Vysočina),2012-01-25 06:00:00,silnice 3.třídy,4061,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,"ano, obsah alkoholu v&nbsp;krvi od 0,5‰ do 0,8‰","pod vlivem alkoholu, obsah alkoholu v krvi do 0,99‰",0,0,0,2,PEUGEOT,nedošlo k požáru,600,žádné z uvedených,osobní automobil bez přívěsu,1998,"soukromé, nevyužívané k výdělečné činnos",300,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,z boku,"nepř. rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)","na vozovce je náledí, ujetý sníh - nepos",neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,přímý úsek po projetí zatáčkou (do vzdál,neurčeno,jedoucí - ve směru staničení na komunika,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd nezabezpečený,mimo křižovatku,ne,P6409,19.3514913831,Kostelec u Jihlavy - vl. Podzimek a synové,"3,325",Ne,III.,4061,,49° 19' 56.92387'' N,15° 29' 07.41899'' E,49.33248,15.48539
15.47714344381013,49.296104220266237,160706120209,Třešť (Kraj Vysočina),2012-05-25 12:30:00,silnice 2.třídy,402,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,1,17,2,2,MERCEDES,nedošlo k požáru,7000,žádné z uvedených,autobus,2008,veřejná hromadná doprava,2000,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,boční,jízda na “červené světlo“,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - proti směru staničení na komun,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P6417,38.2133658928,Třešť - Hodice,"7,8",Ne,II.,402,,49° 17' 45.27325'' N,15° 28' 36.16078'' E,49.29591,15.47671
15.391799318317382,49.317186016715119,160706120219,Batelov (Kraj Vysočina),2012-05-31 16:36:00,komunikace místní,0,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,100,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",nezvládnutí řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,žádná z uvedených,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P6211,20.322785643,Horní Cerekev - Batelov,"69,222",Ano,III.,13424,,49° 19' 01.64294'' N,15° 23' 31.40366'' E,49.31712,15.39206
15.626114177367301,49.458762447697119,160706120412,Střítež (Kraj Vysočina),2012-08-13 23:59:00,komunikace místní,0,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,800,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné z uvedených,žádná místní úprava,zatáčka,neurčeno,žádná z uvedených,srážka s pevnou překážkou,"sloup - telefonní, veř.osvětlení, el.ved",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P3674,24.3301401444,Jihlava - Dobronín,"204,516",Ano,III.,3525,Střítež,49° 27' 32.27117'' N,15° 37' 33.49423'' E,49.45896,15.62597
15.392022283220252,49.317120826275527,160706120432,Batelov (Kraj Vysočina),2012-09-19 08:35:00,komunikace místní,0,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,200,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,povrch mokrý,déšť,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,žádná z uvedených,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, zhoršená viditelnost vlivem pově",dvoupruhová,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P6211,2.74301621432,Horní Cerekev - Batelov,"69,222",Ano,III.,13424,,49° 19' 01.64294'' N,15° 23' 31.40366'' E,49.31712,15.39206
15.970398493359825,49.212713451938335,161006120048,Vladislav (Kraj Vysočina),2012-02-15 18:00:00,silnice 1.třídy,23,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,ŠKODA,nedošlo k požáru,420,žádné z uvedených,osobní automobil bez přívěsu,2000,"soukromé, nevyužívané k výdělečné činnos",120,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou","nepř. rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)","souvislá sněhová vrstva, rozbředlý sníh","nárazový vítr (boční,vichřice apod.)",dobré,mimo komunikaci,žádná místní úprava,zatáčka,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","v noci - bez veřejného osvětlení, vidite",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ano,P3858,6.57127195474,Studenec - Vladislav,"43,634",Ne,I.,23,není,49° 12' 45.59332'' N,15° 58' 13.29754'' E,49.21266,15.97036
15.833155009409712,49.160098378922903,161006120064,Mikulovice (Kraj Vysočina),2012-03-03 15:35:00,silnice 3.třídy,36064,řidičem motorového vozidla,s řidičským oprávněním skupiny b,oslněn sluncem,"ano, obsah alkoholu v&nbsp;krvi od 0,5‰ do 0,8‰","pod vlivem alkoholu, obsah alkoholu v krvi do 0,99‰",0,1,0,2,NISSAN,nedošlo k požáru,37100,žádné z uvedených,osobní automobil bez přívěsu,1991,"soukromé, nevyužívané k výdělečné činnos",100,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,boční,jízda na “červené světlo“,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek po projetí zatáčkou (do vzdál,neurčeno,jedoucí - ve směru staničení na komunika,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,světelným signalizačním zařízením,železniční přejezd nezabezpečený,mimo křižovatku,ne,P3648,8.01931301787,Kojetice na Moravě - Stařeč,"156,419",Ne,III.,36064,není,49° 09' 36.12174'' N,15° 49' 59.46812'' E,49.16003,15.83319
15.859111740428476,49.086581485065295,161006120078,Bohušice (Kraj Vysočina),2012-03-27 16:08:00,silnice 3.třídy,15228,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,1,0,2,FORD,nedošlo k požáru,1910,žádné z uvedených,osobní automobil s přívěsem,2005,"soukromé, nevyužívané k výdělečné činnos",1200,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,boční,jízda na “červené světlo“,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - proti směru staničení na komun,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,světelným signalizačním zařízením,železniční přejezd nezabezpečený,mimo křižovatku,ne,P3640,3.30521955803,Moravské Budějovice - Jaroměřice nad Rokytnou,"144,184",Ne,III.,15228,není,49° 05' 11.64431'' N,15° 51' 32.64941'' E,49.08657,15.85907
15.970815496248909,49.21261844787044,161006120207,Vladislav (Kraj Vysočina),2012-08-08 21:46:00,silnice 1.třídy,23,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,PEUGEOT,nedošlo k požáru,1200,žádné z uvedených,"nákladní automobil (včetně multikáry, au",2004,"soukromá organizace (podnikatel, s.r.o.,",900,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",překročení předepsané rychl.stanovené pravidly,"povrch suchý, neznečistěný",neztížené,dobré,mimo komunikaci,žádná místní úprava,přímý úsek,neurčeno,jedoucí - proti směru staničení na komun,srážka s pevnou překážkou,"sloup - telefonní, veř.osvětlení, el.ved",živice,"dobrý, bez závad","v noci - bez veřejného osvětlení,viditel",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ano,P3858,33.5049816938,Studenec - Vladislav,"43,634",Ne,I.,23,není,49° 12' 45.59332'' N,15° 58' 13.29754'' E,49.21266,15.97036
15.752810415111494,49.303370795480106,161006120250,Bransouze (Kraj Vysočina),2012-09-09 11:12:00,silnice 2.třídy,403,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,1,0,2,TATRA,nedošlo k požáru,13000,"došlo k úniku pohonných hmot, oleje, chl","nákladní automobil (včetně multikáry, au",2005,"soukromá organizace (podnikatel, s.r.o.,",8000,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,z boku,jízda na “červené světlo“,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P3663,5.25946977776,Okříšky - Bransouze,"177,918",Ne,II.,403,není,49° 18' 12.08881'' N,15° 45' 09.87556'' E,49.30336,15.75274
16.061245347185835,49.562354085795072,161406120296,Nové Město na Moravě (Kraj Vysočina),2012-08-08 20:55:00,silnice 3.třídy,35314,řidičem motorového vozidla,bez příslušného řidičského oprávnění,řidič nebyl ovlivněn,"ano, obsah alkoholu v&nbsp;krvi 1,5‰ a více",pod vlivem alkoholu obsah alkoholu v krvi 1‰ a více,0,0,0,2,ŠKODA,nedošlo k požáru,100,žádné z uvedených,osobní automobil bez přívěsu,1994,"soukromé, nevyužívané k výdělečné činnos",10,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,boční,nezvládnutí řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - proti směru staničení na komun,srážka s jedoucím nekolejovým vozidlem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","v noci - s veřejným osvětlením,viditelno",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P7020,3.08985134393,Veselíčko - Nové Město na Moravě,"44,871",Ne,III.,35314,stát.silnice,49° 33' 44.57049'' N,16° 03' 40.41916'' E,49.56238,16.06123
